,Text (IPCC report),Text (IPCC report) - Row Index,Text (IPCC mentions),Text (IPCC mentions) - Row Index,Distance,Ratio,Matching Text
3079,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,2006 IPCC Guidelines for National Greenhouse Gas Inventories.,1557,73,0.5274725274725275,['National Greenhouse Gas Inventories']
3080,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,The 2013 Supplement to the 2006 IPCC Guidelines for National Greenhouse Gas Inventories: Wetlands will also be incorporated.,1615,84,0.5061224489795919,[' National Greenhouse Gas Inventories']
3081,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,This report documents South Africa's submission of its national greenhouse gas inventory for the year 2015.,1618,72,0.5263157894736843,"['ational ', 'reenhouse ', 'nventor']"
3082,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,It was developed using the 1996 IPCC Guidelines for National Greenhouse Gas Inventories.,1619,69,0.5741626794258373,"[' IPCC ', ' National Greenhouse Gas Inventories']"
3083,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"The guiding documents in the inventory's preparation are the 2006 IPCC Guidelines for National Greenhouse Gas Inventories (IPCC, 2006).",1637,68,0.640625,[' National Greenhouse Gas Inventories (']
3084,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,2006 IPCC Guidelines for National Greenhouse Gas Inventories.,1855,73,0.5274725274725275,['National Greenhouse Gas Inventories']
3085,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,The estimation methods of all GHGS are harmonized with the IPCC Guidelines for National Greenhouse Gas Inventories.,2282,69,0.576271186440678,"[' the IPCC ', ' National Greenhouse Gas Inventories']"
3086,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"- The 2006 IPCC Guidelines for National Greenhouse Gas Inventories (IPCC, 2006);",2307,64,0.5970149253731343,['National Greenhouse Gas Inventories (']
3087,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"For the calculation of GHGS the Excel spreadsheets are used, in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories.",2359,105,0.5109489051094891,[' National Greenhouse Gas Inventories']
3088,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,methodologies and tools described in the 2006 IPCC Guidelines for National GHG Inventories.,2420,79,0.5094339622641509,"[' National G', ' Inventories']"
3089,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,Task Force on National Greenhouse Gas Inventories (2006).,2537,66,0.6179775280898876,['Task Force on National Greenhouse Gas Inventories (']
3090,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,2006 IPCC Guidelines for National Greenhouse Gas Inventories.,2537,73,0.5274725274725275,['National Greenhouse Gas Inventories']
3091,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,The method is in compliance with 2006 IPCC Guidelines for National Greenhouse Gas Inventories and EMEP/EEA Emission Inventory Guidebook.,2596,89,0.5058365758754864,"[' IPCC ', ' National Greenhouse Gas Inventories ']"
3092,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,The value of the emission factor (g CH4/g BOD) is taken as equal to 0.6 (default value given in the IPCC Guidelines for National Greenhouse Gas Inventories-Revised Version 1996).,2646,104,0.5351170568561873,"['mission ', ' the IPCC ', ' National Greenhouse Gas Inventories']"
3093,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"For the non-combustion emission factor, the default value of 0.3 kg SO₂/t of cement, given in the IPCC Guidelines for National Greenhouse Gas Inventories, was used.",2647,100,0.5473684210526315,"[' the def', 'the IPCC ', ' National Greenhouse Gas Inventories']"
3094,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,Emission factors were taken from Tables 2-25 and 2-26 of the IPCC Guidelines for National Greenhouse Gas Inventories-1996 Revised Version: A Simple Handbook.,2649,88,0.5467625899280575,"['Emission ', ' the IPCC ', ' National Greenhouse Gas Inventories']"
3095,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"Part of the requirements of the UNFCCC for NonAnnex 1 countries, is to prepare regular Greenhouse Gas Inventories.",2755,88,0.5191489361702128,[' Greenhouse Gas Inventories']
3096,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"Anthropogenic emissions were evaluated according to the IPCC guidelines for national greenhouse gas inventories, in its revised version of 1996.",2903,84,0.5509433962264151,"['mission', ' the IPCC ', 'ational ', 'reenhouse ', 'nventories']"
3097,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,The methodology used is that defined by the IPCC/IPCC guidelines for national GHG inventories (revised version 1996).,2912,76,0.5378151260504201,"[' defin', ' by the IPCC', 'ational G', 'nventories (']"
3098,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories.,3011,71,0.5473684210526315,['National Greenhouse Gas Inventories']
3099,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spreadsheet contains sheet 4 of Worksheet 1-1, in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Investories.",3106,97,0.5283018867924528,"[' National Greenhouse Gas Inve', 'tories']"
3100,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spadshoot contains Worksheet d-1 (supplemental), in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventarios.",3109,100,0.5243445692883895,[' National Greenhouse Gas Invent']
3101,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spadshot contain Worksheet 4-1 (supplemental), in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventario.",3110,100,0.5075757575757576,[' National Greenhouse Gas Invent']
3102,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spadshoot contain Worksheet 4-1 (supplemental), in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventarios.",3111,100,0.5112781954887218,[' National Greenhouse Gas Invent']
3103,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spreadsheet contains sheet 2 of Worksheet 4-1, in accordance with the Revised 1996 IPCC Guidelines for National Genhouse Gas Inventories",3112,99,0.5190839694656488,"[' National G', 'nhouse Gas Inventories']"
3104,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spreachhout contains sheet 2 of Worksheet 4-3, in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gan Inventaries",3113,99,0.5151515151515151,"[' National Greenhouse Ga', ' Invent']"
3105,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spreadsheet contains sheet 1 of Worksheet 4-4, in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories.",3115,96,0.5358490566037736,[' National Greenhouse Gas Inventories']
3106,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spreadsheet contains sheet 2A of Worksheet 4-4, in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories.",3117,97,0.5338345864661654,[' National Greenhouse Gas Inventories']
3107,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spreadsheet contains sheet 3 of Worksheet 4-4, in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories.",3118,96,0.5358490566037736,[' National Greenhouse Gas Inventories']
3108,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spreadsheet contains sheet 1 of Worksheet 4-5, in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories",3119,97,0.5303030303030303,[' National Greenhouse Gas Inventories']
3109,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spreadsheet contains sheet 2 of Worksheet 4-5, in accordance with the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories.",3122,96,0.5358490566037736,[' National Greenhouse Gas Inventories']
3110,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"This spreadsheet contains sheet 3 of Worksheet 4-5, in accordance with the Revised 1995 IPCC Guidelines for National Greenhouse Gas Inventories.",3124,96,0.5358490566037736,[' National Greenhouse Gas Inventories']
3111,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"5 IPCC, 1997: Revised 1996 IPCC Guidelines for National Greenhouse Gas Emission Inventories.",3554,79,0.5070422535211268,"[' IPCC ', ' National Greenhouse Gas ']"
3112,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"63 2006 IPCC Guidelines for National Greenhouse Gas Inventories Vol.3 Chapter 5, p.5.12",3593,74,0.5096153846153846,['National Greenhouse Gas Inventories ']
3113,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,Canada also supports the Canadian member of the IPCC Working Group I Bureau and the Canadian member of the Task Force on National Greenhouse Gas Inventories representing Region IV.,3729,107,0.5315614617940199,['Task Force on National Greenhouse Gas Inventories ']
3114,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,2006 IPCC Guidelines for Notional Greenhouse Gas Inventories.,3759,74,0.5164835164835164,['tional Greenhouse Gas Inventories']
3115,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,2006 IPCC Guidelines for National Greenhouse Gas Inventories.,3783,73,0.5274725274725275,['National Greenhouse Gas Inventories']
3116,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,"Prepared by the National Greenhouse Gas Inventories Programme, IPCC.",3783,71,0.5714285714285714,"[' by the ', 'National Greenhouse Gas Inventories ']"
3117,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,Revised 1996 IPCC Guidelines for National Greenhouse Inventories.,3785,75,0.5161290322580645,"['National Greenhouse ', 'Inventories']"
3118,Emission sources follows the definitions by the IPCC Task Force on National Greenhouse Gas Inventories (TFI) (IPCC 2019).,772,The Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories.,3787,71,0.5567010309278351,"[' IPCC ', ' National Greenhouse Gas Inventories']"
3119,"The 'Bio' label indicates the biomass component of fuel combustion, while ""Fossil' is the default label for all other emissions sources (including, for example, agricultural GHG emissions).",772,The Palestinian Government is creating the conditions to estimate these emissions in future GHGI submissions.,95,120,0.5033557046979866,"[' emissions ', 'missions']"
3120,"In this section we report on the historical emissions data used in the report (Section 9), the sectoral mapping on emissions sources (Section 9.1), the methane emissions sources (Section 9.2), and indirect emissions (Section 10).",773,"In the absence of national emission factors, the greenhouse gas emissions were computed using IPCC default emission factors (Table 21).",48,150,0.5054945054945055,"['al emission', 'emissions ', ' emission']"
3121,"In this section we report on the historical emissions data used in the report (Section 9), the sectoral mapping on emissions sources (Section 9.1), the methane emissions sources (Section 9.2), and indirect emissions (Section 10).",773,"Also in the case of biomass fuels (firewood and coal) CO₂ emissions are assigned to a separate category of total national GHG emissions, but CH4 and N₂O emissions for the use of firewood and coal are considered in total emissions of this sector.",1226,168,0.5063291139240507,"[' emissions ', ' emissions', ' emissions ']"
3122,"In this section we report on the historical emissions data used in the report (Section 9), the sectoral mapping on emissions sources (Section 9.1), the methane emissions sources (Section 9.2), and indirect emissions (Section 10).",773,The LULUCF sector corresponds to all emissions related to land use and its changes; and the Waste sector includes emissions from the methanogenesis processes of the organic components of,1482,149,0.5156626506024096,"[' emissions ', ' emissions ', 'the methan']"
3123,"In this section we report on the historical emissions data used in the report (Section 9), the sectoral mapping on emissions sources (Section 9.1), the methane emissions sources (Section 9.2), and indirect emissions (Section 10).",773,"In the analysis of emissions, the approach according to the level of emissions and that according to the trend of emissions were considered with and without the emissions linked to forestry and other land uses (FAT).",2657,155,0.5078651685393258,"[' emissions ', 'e emissions ']"
3124,"In this section we report on the historical emissions data used in the report (Section 9), the sectoral mapping on emissions sources (Section 9.1), the methane emissions sources (Section 9.2), and indirect emissions (Section 10).",773,"It was carried out for the main key sources including the Energy sector, the Industrial Processes sector, the Agriculture sector, the Land Use and Change and Forestry sector and the Waste sector.",2903,160,0.5047169811320755,"[', the ', ', the ']"
3125,"Table 9 GWP100 values and atmospheric lifetimes for a range of GHGs, based on AR6WGI (Forster et al.",774,"The IPCC 2006 recommends to use a factor of 0.47, based on McGroddy et al.",1336,62,0.5057471264367817,"[', based on ', ' et al.']"
3126,Global total greenhouse gas emissions reported throughout AR6 are the sum of EDGAR and land-use CO₂ emissions.,775,Agricultural activities contribute to greenhouse gas emissions through a variety of different processes.,439,80,0.5420560747663552,"['greenhouse gas emissions ', 'hrough']"
3127,Global total greenhouse gas emissions reported throughout AR6 are the sum of EDGAR and land-use CO₂ emissions.,775,The greenhouse gas emissions are usually reported as units of Carbon dioxide equivalents (CO₂e).,468,69,0.5436893203883495,['greenhouse gas emissions ']
3128,Global total greenhouse gas emissions reported throughout AR6 are the sum of EDGAR and land-use CO₂ emissions.,775,Agricultural activities contribute to greenhouse gas emissions in Saint Lucia through a variety of different processes.,527,84,0.5240174672489083,"['greenhouse gas emissions ', ' through']"
3129,Global total greenhouse gas emissions reported throughout AR6 are the sum of EDGAR and land-use CO₂ emissions.,775,"In 2017, greenhouse gas emissions from IPCC sector Energy amounted to 21,649.43 Gg CO₂ equivalents which correspond to about 50% of the total national emissions.",653,104,0.5018450184501845,"[' greenhouse gas emissions ', ' emissions.']"
3130,Global total greenhouse gas emissions reported throughout AR6 are the sum of EDGAR and land-use CO₂ emissions.,775,"In 2017, greenhouse gas emissions from IPCC sector Waste amounted to 1,502.27 Gg CO₂ equivalents, which correspond to 3.5% of total national emissions.",658,97,0.5057471264367817,"[' greenhouse gas emissions ', ' emissions.']"
3131,Global total greenhouse gas emissions reported throughout AR6 are the sum of EDGAR and land-use CO₂ emissions.,775,"In 2017, greenhouse gas emissions from IPCC sector Waste amounted to 1,502.27 Gg CO₂ equivalents, which correspond to 3.5% of the total national emissions.",670,99,0.5056603773584906,"[' greenhouse gas emissions ', ' emissions.']"
3132,Global total greenhouse gas emissions reported throughout AR6 are the sum of EDGAR and land-use CO₂ emissions.,775,"For chemicals, indirect greenhouse gas emissions were calculated with emission factors listed in the Table below.",1235,77,0.5022421524663677,[' greenhouse gas emissions ']
3133,Global total greenhouse gas emissions reported throughout AR6 are the sum of EDGAR and land-use CO₂ emissions.,775,The total F-gas emission projections are sums of the subsector emission scenarios.,2595,70,0.5416666666666667,"[' total ', 'gas emission', ' emission']"
3134,Global total greenhouse gas emissions reported throughout AR6 are the sum of EDGAR and land-use CO₂ emissions.,775,"In the emissions analysis, both the emissions level and emissions trend approaches were considered with and without forestry and other land use (FOL) emissions.",2660,98,0.5037037037037038,"[' emissions ', ' emissions.']"
3135,Significant uncertainties are associated with each gas and emissions source.,775,Individual categories recorded varying emissions trends.,49,47,0.5151515151515151,[' emissions ']
3136,Significant uncertainties are associated with each gas and emissions source.,775,They are associated with carbon losses from drained histosols under grassland.,55,63,0.5064935064935066,[' are associated with ']
3137,Significant uncertainties are associated with each gas and emissions source.,775,Default IPCC emission factors were used f uncertainties are associated with the lack of regularly updated and relia data.,274,72,0.5583756345177665,['ncertainties are associated with ']
3138,Significant uncertainties are associated with each gas and emissions source.,775,"As noted in the previous sections, uncertainties are associated with data access/constraints and potential unsuitability of the IPCC's generic emission factors.",279,100,0.5169491525423728,"[' uncertainties are associated with ', 's and ']"
3139,Significant uncertainties are associated with each gas and emissions source.,775,The emission factors and conversion factors are in line with the factors used in the emission inventory.,363,65,0.5222222222222221,"['s are ', ' with ', ' emission']"
3140,Significant uncertainties are associated with each gas and emissions source.,775,The emission factors and conversion factors are in line with the factors used in the emission inventory.,364,65,0.5222222222222221,"['s are ', ' with ', ' emission']"
3141,Significant uncertainties are associated with each gas and emissions source.,775,Uncertainties were introduced to the calculations from the activity data and through the emissions factors.,493,71,0.5136612021857924,['missions ']
3142,Significant uncertainties are associated with each gas and emissions source.,775,"Emissions are associated with carbon and non-carbon emissions, methane and nitrous oxides.",524,63,0.5542168674698795,[]
3143,Significant uncertainties are associated with each gas and emissions source.,775,"Emissions are associated with carbon and non-carbon emissions, methane and nitrous oxides.",525,63,0.5542168674698795,[]
3144,Significant uncertainties are associated with each gas and emissions source.,775,The uncertainties for activity data and emission factors used for IPCC category 2.A.2 Lime production are,875,79,0.5082872928176796,[]
3145,Significant uncertainties are associated with each gas and emissions source.,775,Uncertainty estimates are an essential element of the complete emissions inventory.,1160,53,0.5283018867924528,"['es are a', ' emissions ']"
3146,Significant uncertainties are associated with each gas and emissions source.,775,Uncertainty estimates are an essential element of a complete inventory of greenhouse gas emissions and removals.,1254,76,0.5106382978723405,"['es are a', ' emissions ']"
3147,Significant uncertainties are associated with each gas and emissions source.,775,Annex II present the uncertainties associated with the emission factors and activity data by type of gases extracted from the software.,1256,88,0.5023696682464456,"['uncertainties a', 'ssociated with ', 's and ']"
3148,Significant uncertainties are associated with each gas and emissions source.,775,Uncertainties associated with the calculations of emissions and removals from 1995 to 2010 stood at 5.03%.,1256,75,0.5384615384615384,"['ertainties a', 'ssociated with ', 'emissions ']"
3149,Significant uncertainties are associated with each gas and emissions source.,775,The uncertainty of the emissions is calculated from the uncertainties on the activity data and on the emission factors.,1471,80,0.5025641025641026,"['uncertainties ', ' emission']"
3150,Significant uncertainties are associated with each gas and emissions source.,775,"1, equations 3.1 and 3.2) to calculate uncertainty associated with Activity Data, Emission Factors and Removal Factors.",1567,77,0.5128205128205128,"['ncertaint', 'ssociated with ', 'mission']"
3151,Significant uncertainties are associated with each gas and emissions source.,775,Uncertainties on activity data and emission factors are provided in Table 4.12.,1689,62,0.5161290322580645,['ertainties ']
3152,Significant uncertainties are associated with each gas and emissions source.,775,"An uncertainty of +/-25% was assumed for both activity data and emission factors (IPCC, 2006).",1720,62,0.5294117647058824,"[' uncertaint', ' and emission']"
3153,Significant uncertainties are associated with each gas and emissions source.,775,"An uncertainty of +/-25% was assumed for both activity data and emission factors (IPCC, 2006).",1724,62,0.5294117647058824,"[' uncertaint', ' and emission']"
3154,Significant uncertainties are associated with each gas and emissions source.,775,"An uncertainty of +/-25% was assumed for both activity data and emission factors (IPCC, 2006).",1727,62,0.5294117647058824,"[' uncertaint', ' and emission']"
3155,Significant uncertainties are associated with each gas and emissions source.,775,"An uncertainty of +/-25% was assumed for both activity data and emission factors (IPCC, 2006).",1728,62,0.5294117647058824,"[' uncertaint', ' and emission']"
3156,Significant uncertainties are associated with each gas and emissions source.,775,IPCC default uncertainty values were provided for the IPCC default emission factors.,1736,48,0.55,"['t uncertaint', ' emission']"
3157,Significant uncertainties are associated with each gas and emissions source.,775,IPCC default uncertainty values were provided for the IPCC default emission factors.,1754,48,0.55,"['t uncertaint', ' emission']"
3158,Significant uncertainties are associated with each gas and emissions source.,775,No uncertainty was provided for the climate and soil maps.,1781,47,0.5074626865671642,[' uncertaint']
3159,Significant uncertainties are associated with each gas and emissions source.,775,No uncertainty data was provided for the grassland management data.,1791,50,0.5174825174825175,[' uncertaint']
3160,Significant uncertainties are associated with each gas and emissions source.,775,The biggest uncertainty is for savannas and woodlands.,1810,49,0.5076923076923077,"['t uncertaint', 'as and ']"
3161,Significant uncertainties are associated with each gas and emissions source.,775,Uncertainty ranges are provided for the default emission factors.,1829,46,0.5531914893617021,"['es are ', ' emission']"
3162,Significant uncertainties are associated with each gas and emissions source.,775,"As can be seen in the graph, more than 60% of the emissions are estimated with data and local emission factors.",1886,73,0.5240641711229946,"['ated with ', ' emission']"
3163,Significant uncertainties are associated with each gas and emissions source.,775,Uncollected residues are assumed not to emit because decomposition is aerobic.,2237,54,0.5064935064935066,['es are ass']
3164,Significant uncertainties are associated with each gas and emissions source.,775,Figure 3-6: Breakdow associated with waste and 2015,2417,48,0.5039370078740157,['ssociated with ']
3165,Significant uncertainties are associated with each gas and emissions source.,775,Resulting values are then uncertainties of total greenhouse gas emissions and their trend.,2493,58,0.5180722891566265,"[' uncertainties ', 'emissions ']"
3166,Significant uncertainties are associated with each gas and emissions source.,775,The specific sector related uncertainties in activity data is discussed below under each sector.,2761,65,0.5116279069767442,['uncertainties ']
3167,Significant uncertainties are associated with each gas and emissions source.,775,Activity data uncertainties are greater than the uncertainties associated with emission factors.,2769,55,0.5930232558139534,"[' uncertainties are ', 'emission']"
3168,Significant uncertainties are associated with each gas and emissions source.,775,Therefore the uncertainty was not calculated for this emission.,2771,46,0.5179856115107914,"[' uncertaint', 'emission']"
3169,Significant uncertainties are associated with each gas and emissions source.,775,There are large uncertainties associated with the default emission factors for direct N20 emissions ( -50% to +100%).,2776,69,0.538860103626943,"[' uncertainties a', 'ssociated with ', 'emissions ']"
3170,Significant uncertainties are associated with each gas and emissions source.,775,"Therefore, the same uncertainties are observed as for CH4 emissions from enteric fermentation.",2911,59,0.5176470588235293,"['uncertainties are ', ' emissions ']"
3171,Significant uncertainties are associated with each gas and emissions source.,775,"The most significant emissions are associated with confined animal handling operations, in which manure is handled through liquid systems.",3072,89,0.514018691588785,"['ignificant ', 's are associated with ']"
3172,Significant uncertainties are associated with each gas and emissions source.,775,With this it was assumed that the same emission factors apply.,3098,53,0.5072463768115942,[' emission']
3173,Significant uncertainties are associated with each gas and emissions source.,775,"As can be seen in the graph, more than 60% of the emissions are estimated with data and local emission factors.",3158,73,0.5240641711229946,"['ated with ', ' emission']"
3174,Significant uncertainties are associated with each gas and emissions source.,775,Uncollected residues are assumed not to emit because decomposition is aerobic.,3509,54,0.5064935064935066,['es are ass']
3175,Significant uncertainties are associated with each gas and emissions source.,775,Large uncertainties are associated with the IPCC default Emission Factors for N₂O from effluent.,3695,51,0.627906976744186,"[' uncertainties are associated with ', 'mission']"
3176,Significant uncertainties are associated with each gas and emissions source.,775,The data needed for the inventory are the activity data and the emission factors.,3778,56,0.5095541401273885,[' emission']
3177,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,These uncertainties will then be used to inform a formal uncertainty analysis.,101,52,0.5128205128205128,['These uncertainties ']
3178,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The methodologies and data sources used to create the GHG inventory are summarised in Section 1.4 of the NIR.,246,66,0.53475935828877,['ed in Section ']
3179,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,"The highest combined uncertainties emanated from the Energy sector, largely driven liquid fuels use in that sector.",563,72,0.5077720207253886,[' uncertainties ']
3180,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The uncertainties for activity data and emission factors used for IPCC category 2.A.2 Lime production are,875,67,0.5136612021857924,[' uncertainties ']
3181,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The results are presented in the Table 7.,1191,48,0.5042016806722689,['s are ']
3182,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,These experiments contribute to the preparation of IPCC reports.,1380,50,0.5070422535211268,['These ']
3183,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The margins of uncertainty retained on the activity data are based on expert opinion.,1471,58,0.5030674846625767,[' uncertaint']
3184,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Those default IPCC uncertainty values have been used to report uncertainty for energy industries.,1656,66,0.5028571428571429,['ncertaint']
3185,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Uncertainties are provided in Table 3.9.,1656,49,0.5084745762711864,['ncertainties are ']
3186,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Uncertainties are provided in Table 3.24.,1674,48,0.5210084033613445,['ncertainties are ']
3187,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The uncertainty measures of default emission factors are +/-2%.,1688,50,0.524822695035461,[' uncertaint']
3188,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Uncertainties for the chemical industries are given in Table 4.12.,1691,52,0.5416666666666667,['ncertainties ']
3189,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Details of uncertainties are provided in Table 4.16.,1705,50,0.5384615384615384,[' uncertainties are ']
3190,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Uncertainties are provided in Table 4.16.,1706,48,0.5210084033613445,['ncertainties are ']
3191,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Uncertainties are provided in Table 4.16.,1710,48,0.5210084033613445,['ncertainties are ']
3192,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Uncertainties are provided in Table 4.22.,1713,47,0.5378151260504201,['ncertainties are ']
3193,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Uncertainties are provided in Table 4.22.,1714,47,0.5378151260504201,['ncertainties are ']
3194,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Uncertainty ranges are provided for the default emission factors.,1829,52,0.5034965034965035,"['ncertaint', 'es are ']"
3195,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The uncertainty of the inventory trend was 22%.,1877,49,0.512,[' uncertaint']
3196,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The enteric fermentation emission factor is calculated using equation 10.21 of the 2006 IPCC Guidelines.,2090,70,0.5164835164835164,[]
3197,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The enteric fermentation emission factor is calculated using equation 10.21 of the 2006 IPCC Guidelines.,2094,70,0.5164835164835164,[]
3198,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,This parameter is calculated using equation 10.34 of the IPCC 2006.,2202,53,0.5103448275862069,[]
3199,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The default uncertainties established in the IPCC were applied.,2220,50,0.524822695035461,[' uncertainties ']
3200,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,These shortcomings are of a technical and institutional nature.,2661,47,0.524822695035461,"['These ', 's are ']"
3201,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,Activity data uncertainties are greater than the uncertainties associated with emission factors.,2769,61,0.5057471264367817,['uncertainties are ']
3202,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,"Therefore, the same uncertainties are observed as for CH4 emissions from enteric fermentation.",2911,61,0.5116279069767442,['e uncertainties are ']
3203,These uncertainties are comprehensively treated in Section 2.2.1 of Chapter 2.,775,The uncertainty of the inventory trend was 22%.,3149,49,0.512,[' uncertaint']
