,Text (IPCC report),Text (IPCC report) - Row Index,Text (IPCC mentions),Text (IPCC mentions) - Row Index,Distance,Ratio,Matching Text
427,"Such assets can be categorised as human, social, natural, physical or financial.",10722,"Such assets can be categorised as human, social, natural, physical or financial (IPCC, 2018, p.553).",7497,20,0.8888888888888888,"['Such assets can be categorised as human, social, natural, physical or financial']"
428,Mitigation (of climate change) A human intervention to reduce emissions or enhance the sinks of greenhouse gases.,10749,Mitigation is an intervention to reduce the emissions sources or enhance the sinks of greenhouse gases.,8512,35,0.8333333333333334,"['Mitigation ', 'intervention to reduce ', 'mission', 's or enhance the sinks of greenhouse gases.']"
429,"Ocean acidification (OA) Ocean acidification refers to a reduction in the pH of the ocean over an extended period, typically decades or longer, which is caused primarily by uptake of carbon dioxide (CO) from the atmosphere, but can also be caused by other chemical additions or subtractions from the ocean.",10757,"Ocean acidification refers to a reduction in the pH of the ocean over an extended period, typically decades or longer, which is caused primarily by uptake of carbon dioxide (CO2) from the atmosphere, but can also be caused by other chemical additions or subtractions from the ocean.",7500,26,0.95578231292517,"['Ocean acidification ', 'refers to a reduction in the pH of the ocean over an extended period, typically decades or longer, which is caused primarily by uptake of carbon dioxide (CO', ') from the atmosphere, but can also be caused by other chemical additions or subtractions from the ocean.']"
430,"Anthropogenic ocean acidification refers to the component of pH reduction that is caused by human activity (IPCC, 2011, p. 37).",10757,"Anthropogenic ocean acidification refers to the component of pH reduction that is caused by human activity (IPCC, 2011, p. 37; IPCC, 2018, p.555).",7500,19,0.9304029304029304,"['Anthropogenic ocean acidification refers to the component of pH reduction that is caused by human activity (IPCC, 2011, p. 37']"
431,"Projection A projection is a potential future evolution of a quantity or set of quantities, often computed with the aid of a model.",10771,"A projection is a potential future evolution of a quantity or set of quantities, often computed with the aid of a model.",7498,11,0.9561752988047809,"['A projection is a potential future evolution of a quantity or set of quantities, often computed with the aid of a model.']"
432,"Unlike predictions, projections are conditional on assumptions concerning, for example, future socio-economic and technological developments that may or may not be realized.",10771,"Unlike predictions, projections are conditional on assumptions concerning, for example, future socio-economic and technological developments that may or may not be realised (IPCC, 2018, p.556).",7498,21,0.9398907103825137,"['Unlike predictions, projections are conditional on assumptions concerning, for example, future socio-economic and technological developments that may or may not be reali']"
433,9 Risk The potential for adverse consequences where something of value is at stake and where the occurrence and degree of an outcome is uncertain.,10788,Risk is the potential for adverse consequences where something of value is at stake and where the occurrence and degree of an outcome is uncertain.,7499,6,0.9761092150170648,['he potential for adverse consequences where something of value is at stake and where the occurrence and degree of an outcome is uncertain.']
434,"In the context of the assessment of climate impacts, the term risk is often used to refer to the potential for adverse consequences of a climate-related hazard, or of adaptation or mitigation responses to such a hazard, on lives, livelihoods, health and well-being, ecosystems and species, economic, social and cultural assets, services (including ecosystem services), and infrastructure.",10788,"In the context of the assessment of climate impacts, the term risk is often used to refer to the potential for adverse consequences of a climate-related hazard, or of adaptation or mitigation responses to such a hazard on lives and livelihoods; health and well-being; ecosystems and species; economic, social and cultural assets; services (including ecosystem services); and infrastructure.",7499,10,0.9794344473007712,"['In the context of the assessment of climate impacts, the term risk is often used to refer to the potential for adverse consequences of a climate-related hazard, or of adaptation or mitigation responses to such a hazard', ' on lives', ' livelihoods', ' health and well-being', ' ecosystems and species', ' economic, social and cultural assets', ' services (including ecosystem services)', ' and infrastructure.']"
435,"Risk results from the interaction of vulnerability (of the affected system), its exposure over time (to the hazard), as well as the (climate-related) hazard and the likelihood of its occurrence.",10788,"Risk results from the interaction of vulnerability (of the affected system), its exposure over time (to the hazard), as well as the (climate-related) hazard and the likelihood of its occurrence.",7499,0,1.0,"['Risk results from the interaction of vulnerability (of the affected system), its exposure over time (to the hazard), as well as the (climate-related) hazard and the likelihood of its occurrence.']"
436,This definition builds from the definition used by Arctic Council (2013).,10801,"This definition builds from the definition used by Arctic Council (2013; IPCC, 2018, p.557).",7501,19,0.8848484848484849,['This definition builds from the definition used by Arctic Council (2013']
437,"Technology transfer The exchange of knowledge, hardware and associated software, money and goods among stakeholders, which leads to the spread of technology for adaptation or mitigation.",10828,"The exchange of knowledge, hardware and associated software, money and goods among stakeholders, which leads to the spreading of technology for adaptation or mitigation, is a critical part of technology transfer process.",10970,74,0.8177339901477833,"['xchange of knowledge, hardware and associated software, money and goods among stakeholders, which leads to the spread', ' of technology for adaptation or mitigation']"
438,The term encompasses both diffusion of technologies and technological cooperation across and within countries.,10828,"The term encompasses both the diffusion of technologies and technological cooperation within countries (IPCC, 2018b).",1495,29,0.8722466960352423,"['The term encompasses both ', 'diffusion of technologies and technological cooperation ', 'within countries']"
439,The term encompasses both diffusion of technologies and technological cooperation across and within countries.,10828,"The latter includes both diffusion of technologies and technological cooperation across and within countries (IPCC, 2007).",10970,24,0.8793103448275862,['es both diffusion of technologies and technological cooperation across and within countries']
440,The Convention's ultimate objective is the 'stabilisation of greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate,10831,"The ultimate objective of the UNFCCC is to ""stabilize greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system"" (UN, 1992: p. 9).",1628,61,0.8287841191066998,"['ultimate objective ', ' greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate']"
441,The Convention's ultimate objective is the 'stabilisation of greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate,10831,The United Nations Framework Convention on Climate Change (UNFCCC) objective is to stabilize greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system.,7795,66,0.8301886792452831,"['Convention', 'imate ', 'objective is t', 'stabili', 'greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate']"
442,The Convention's ultimate objective is the 'stabilisation of greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate,10831,"The ultimate objective of the UNFCCC is to ""stabilize greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system"" (UN, 1992: p. 9).",14218,61,0.8287841191066998,"['ultimate objective ', ' greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate']"
443,Vulnerability The propensity or predisposition to be adversely affected.,10846,"Vulnerability is defined in IPCCARS as the ""propensity or predisposition to be adversely affected.",13659,27,0.8352941176470589,"['Vulnerability ', 'propensity or predisposition to be adversely affected.']"
444,Vulnerability encompasses a variety of concepts and elements including sensitivity or susceptibility to harm and lack of capacity to cope and adapt.,10846,"Vulnerability encompasses a variety of concepts and elements including sensitivity or susceptibility to harm and lack of capacity to cope and adapt"" (Field et al.",13659,14,0.9548387096774194,['Vulnerability encompasses a variety of concepts and elements including sensitivity or susceptibility to harm and lack of capacity to cope and adapt']
445,"COM ENV/EPOC/EA/SLT(200315, Organisation for Economic Co-operation and Development (OECD) International Energy Agency (IEA), Paris, France, 50 pp.",10849,"IPCC, Organization for Economic Cooperation and Development (OECD), and the International Energy Agency (IEA), Paris, France.",3786,42,0.8339483394833949,"[', Organi', 'ation for Economic Co', 'operation and Development (OECD)', 'International Energy Agency (IEA), Paris, France']"
446,"Pörtner, D.C. Roberts, V. Masson-Delmotte, P. Zhai, M.Tignor, E. Poloczanska, K. Mintenbeck, A. Alegría, M. Nicolai, A. Okem, J. Petzold, B. Rama, N.M. Weyer (eds.",10852,"Pörtner, D.C. Roberts, V. Masson-Delmotte, P. Zhai, M. Tignor, E. Poloczanska, K. Mintenbeck, A. Alegría, M. Nicolai, A. Okem, J. Petzold, B. Rama, N.M. Weyer (eds.)].",8206,4,0.9878787878787879,"['Pörtner, D.C. Roberts, V. Masson-Delmotte, P. Zhai, M.', 'Tignor, E. Poloczanska, K. Mintenbeck, A. Alegría, M. Nicolai, A. Okem, J. Petzold, B. Rama, N.M. Weyer (eds']"
447,")], Cambridge University Press, Cambridge, UK and New York, NY, USA, pp.",10852,"), Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 996 pp.",539,17,0.8930817610062893,"[', Cambridge University Press, Cambridge, U', ' and New York, NY, USA,']"
448,")], Cambridge University Press, Cambridge, UK and New York, NY, USA, pp.",10852,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, p. 109-230.",1310,14,0.8993288590604027,"['Cambridge University Press, Cambridge, UK', ' and New York, NY, USA, p']"
449,")], Cambridge University Press, Cambridge, UK and New York, NY, USA, pp.",10852,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, pp.",3771,5,0.9645390070921985,"['Cambridge University Press, Cambridge, UK', ' and New York, NY, USA, pp.']"
450,")], Cambridge University Press, Cambridge, UK and New York, NY, USA, pp.",10852,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, pp.",8670,5,0.9645390070921985,"['Cambridge University Press, Cambridge, UK', ' and New York, NY, USA, pp.']"
451,")], Cambridge University Press, Cambridge, UK and New York, NY, USA, pp.",10852,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, p. 109-230.",14872,14,0.8993288590604027,"['Cambridge University Press, Cambridge, UK', ' and New York, NY, USA, p']"
452,")], Cambridge University Press, Cambridge, UK and New York, NY, USA, pp.",10852,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 1535 pp.",15315,21,0.8662420382165605,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA,']"
453,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,1368,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
454,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change, 2000.",1509,13,0.865979381443299,['Intergovernmental Panel on Climate Change']
455,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change (IPCC), 1996.",1510,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
456,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change (IPCC), 2000.",2683,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
457,of the Intergovernmental Panel on Climate Change.,11446,Technical Paper of the Intergovernmental Panel on Climate Change.,2749,16,0.8596491228070176,['of the Intergovernmental Panel on Climate Change.']
458,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change) IPCC.,2900,13,0.865979381443299,['Intergovernmental Panel on Climate Change']
459,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change,3734,8,0.9111111111111111,['Intergovernmental Panel on Climate Change']
460,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change, 1997.",3787,13,0.865979381443299,['Intergovernmental Panel on Climate Change']
461,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on climate change.,7125,9,0.8791208791208791,"['Intergovernmental Panel on ', 'limate ', 'hange.']"
462,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on climate change.,7126,9,0.8791208791208791,"['Intergovernmental Panel on ', 'limate ', 'hange.']"
463,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,7127,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
464,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,7129,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
465,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,7130,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
466,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,7130,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
467,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,7470,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
468,of the Intergovernmental Panel on Climate Change.,11446,IPCC - Intergovernmental Panel on Climate Change.,7910,6,0.8979591836734694,[' Intergovernmental Panel on Climate Change.']
469,of the Intergovernmental Panel on Climate Change.,11446,IPCC-Intergovernmental Panel on Climate Change.,7911,7,0.875,['Intergovernmental Panel on Climate Change.']
470,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change (IPCC).,7911,14,0.8571428571428572,['Intergovernmental Panel on Climate Change']
471,of the Intergovernmental Panel on Climate Change.,11446,IPCC-Intergovernmental Panel on Climate Change.,7912,7,0.875,['Intergovernmental Panel on Climate Change.']
472,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,8070,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
473,of the Intergovernmental Panel on Climate Change.,11446,Intergovernamental Panel on Climate Change (IPCC).,8240,15,0.8484848484848485,"['Intergovern', 'mental Panel on Climate Change']"
474,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change (IPCC), 2012.",8670,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
475,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,9321,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
476,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,9322,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
477,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,9805,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
478,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change,10208,8,0.9111111111111111,['Intergovernmental Panel on Climate Change']
479,of the Intergovernmental Panel on Climate Change.,11446,Special Report of the Intergovernmental Panel on Climate Change.,11181,15,0.8672566371681416,['of the Intergovernmental Panel on Climate Change.']
480,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change [IPCC).,11818,14,0.8571428571428572,['Intergovernmental Panel on Climate Change']
481,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change [IPCC).,11819,14,0.8571428571428572,['Intergovernmental Panel on Climate Change']
482,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change [IPCC).,11820,14,0.8571428571428572,['Intergovernmental Panel on Climate Change']
483,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change (IPCC), 2006.",12217,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
484,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,12620,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
485,of the Intergovernmental Panel on Climate Change.,11446,The Intergovernmental Panel on Climate Change (1996).,14198,11,0.8823529411764706,['he Intergovernmental Panel on Climate Change']
486,of the Intergovernmental Panel on Climate Change.,11446,The Intergovernmental Panel on Climate Change (2000).,14199,11,0.8823529411764706,['he Intergovernmental Panel on Climate Change']
487,of the Intergovernmental Panel on Climate Change.,11446,The Intergovernmental Panel on Climate Change (2006).,14200,11,0.8823529411764706,['he Intergovernmental Panel on Climate Change']
488,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change (IPCC) 2008.,14783,19,0.8155339805825242,['Intergovernmental Panel on Climate Change']
489,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change.,15316,7,0.9230769230769231,['Intergovernmental Panel on Climate Change.']
490,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change (IPCC), 2006.",15558,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
491,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel for Climate Change (IPCC).,15816,16,0.8282828282828283,"['Intergovernmental Panel ', ' Climate Change']"
492,of the Intergovernmental Panel on Climate Change.,11446,The Intergovernmental Panel on Climate Change (IPCC).,17532,11,0.8823529411764706,['he Intergovernmental Panel on Climate Change']
493,of the Intergovernmental Panel on Climate Change.,11446,The Intergovernmental Panel on Climate Change (IPCC).,17533,11,0.8823529411764706,['he Intergovernmental Panel on Climate Change']
494,of the Intergovernmental Panel on Climate Change.,11446,9 Intergovernmental Panel on Climate Change (IPCC).,17835,13,0.86,['Intergovernmental Panel on Climate Change']
495,of the Intergovernmental Panel on Climate Change.,11446,16 Intergovernmental Panel on Climate Change (IPCC).,17843,13,0.8514851485148515,['Intergovernmental Panel on Climate Change']
496,of the Intergovernmental Panel on Climate Change.,11446,23 Intergovernmental Panel on Climate Change (IPCC).,17855,13,0.8514851485148515,['Intergovernmental Panel on Climate Change']
497,of the Intergovernmental Panel on Climate Change.,11446,Intergovermental Panel on Climate Change (IPCC).,18115,15,0.845360824742268,"['Intergover', 'mental Panel on Climate Change']"
498,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change (IPCC), 2007.",18205,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
499,of the Intergovernmental Panel on Climate Change.,11446,Intergovernmental Panel on Climate Change (1995).,18563,14,0.8571428571428572,['Intergovernmental Panel on Climate Change']
500,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change (IPCC), 2000.",18768,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
501,of the Intergovernmental Panel on Climate Change.,11446,"Intergovernmental Panel on Climate Change (IPCC), 1997.",18769,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
502,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11446,"), Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 996 pp.",539,11,0.9325153374233128,"['Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA']"
503,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11446,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, p. 109-230.",1310,24,0.8366013071895425,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA']"
504,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11446,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, pp.",3771,16,0.8827586206896552,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA']"
505,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11446,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, pp.",8670,16,0.8827586206896552,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA']"
506,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11446,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, p. 109-230.",14872,24,0.8366013071895425,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA']"
507,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11446,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 1535 pp.",15315,9,0.9440993788819876,"['Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA']"
508,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,1368,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
509,Report of the Intergovernmental Panel on Climate Change.,11454,"Intergovernmental Panel on Climate Change, 2000.",1509,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
510,Report of the Intergovernmental Panel on Climate Change.,11454,Technical Paper of the Intergovernmental Panel on Climate Change.,2749,13,0.8760330578512396,[' of the Intergovernmental Panel on Climate Change.']
511,Report of the Intergovernmental Panel on Climate Change.,11454,"(2001) Third Assessment Report of the Intergovernmental Panel on Climate Change.""",2900,25,0.8175182481751825,['Report of the Intergovernmental Panel on Climate Change.']
512,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change) IPCC.,2900,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
513,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change,3734,15,0.845360824742268,['Intergovernmental Panel on Climate Change']
514,Report of the Intergovernmental Panel on Climate Change.,11454,"Intergovernmental Panel on Climate Change, 1997.",3787,20,0.8076923076923077,['Intergovernmental Panel on Climate Change']
515,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on climate change.,7125,16,0.8163265306122449,"['Intergovernmental Panel on ', 'limate ', 'hange.']"
516,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on climate change.,7126,16,0.8163265306122449,"['Intergovernmental Panel on ', 'limate ', 'hange.']"
517,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,7127,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
518,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,7129,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
519,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,7130,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
520,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,7130,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
521,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,7470,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
522,Report of the Intergovernmental Panel on Climate Change.,11454,IPCC - Intergovernmental Panel on Climate Change.,7910,12,0.8380952380952381,[' Intergovernmental Panel on Climate Change.']
523,Report of the Intergovernmental Panel on Climate Change.,11454,IPCC-Intergovernmental Panel on Climate Change.,7911,14,0.8155339805825242,['Intergovernmental Panel on Climate Change.']
524,Report of the Intergovernmental Panel on Climate Change.,11454,IPCC-Intergovernmental Panel on Climate Change.,7912,14,0.8155339805825242,['Intergovernmental Panel on Climate Change.']
525,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,8070,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
526,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,9321,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
527,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,9322,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
528,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,9805,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
529,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change,10208,15,0.845360824742268,['Intergovernmental Panel on Climate Change']
530,Report of the Intergovernmental Panel on Climate Change.,11454,Special Report of the Intergovernmental Panel on Climate Change.,11181,8,0.9333333333333333,['Report of the Intergovernmental Panel on Climate Change.']
531,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,12620,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
532,Report of the Intergovernmental Panel on Climate Change.,11454,The Intergovernmental Panel on Climate Change (1996).,14198,18,0.8256880733944953,['he Intergovernmental Panel on Climate Change']
533,Report of the Intergovernmental Panel on Climate Change.,11454,The Intergovernmental Panel on Climate Change (2000).,14199,18,0.8256880733944953,['he Intergovernmental Panel on Climate Change']
534,Report of the Intergovernmental Panel on Climate Change.,11454,The Intergovernmental Panel on Climate Change (2006).,14200,18,0.8256880733944953,['he Intergovernmental Panel on Climate Change']
535,Report of the Intergovernmental Panel on Climate Change.,11454,Intergovernmental Panel on Climate Change.,15316,14,0.8571428571428572,['Intergovernmental Panel on Climate Change.']
536,Report of the Intergovernmental Panel on Climate Change.,11454,The Intergovernmental Panel on Climate Change (IPCC).,17532,18,0.8256880733944953,['he Intergovernmental Panel on Climate Change']
537,Report of the Intergovernmental Panel on Climate Change.,11454,The Intergovernmental Panel on Climate Change (IPCC).,17533,18,0.8256880733944953,['he Intergovernmental Panel on Climate Change']
538,Report of the Intergovernmental Panel on Climate Change.,11454,9 Intergovernmental Panel on Climate Change (IPCC).,17835,20,0.8037383177570093,['Intergovernmental Panel on Climate Change']
539,Report of the Intergovernmental Panel on Climate Change.,11454,given to the work of the Intergovernmental Panel on Climate Change (IPCC).,17887,21,0.8153846153846154,['f the Intergovernmental Panel on Climate Change']
540,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11454,"), Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 996 pp.",539,11,0.9325153374233128,"['Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA']"
541,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11454,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, p. 109-230.",1310,24,0.8366013071895425,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA']"
542,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11454,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, pp.",3771,16,0.8827586206896552,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA']"
543,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11454,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, pp.",8670,16,0.8827586206896552,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA']"
544,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11454,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, p. 109-230.",14872,24,0.8366013071895425,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA']"
545,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA.",11454,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 1535 pp.",15315,9,0.9440993788819876,"['Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA']"
546,"Adaptation In human systems, the process of adjustment to actual or expected climate and its effects, in order to moderate harm or exploit beneficial opportunities.",11650,"In human systems, adaptation is the process of adjustment to actual or expected climate and its effects, in order to moderate harm or exploit beneficial opportunities.",7487,25,0.9244712990936556,"['In human systems,', ' the process of adjustment to actual or expected climate and its effects, in order to moderate harm or exploit beneficial opportunities.']"
547,"In natural systems, the process of adjustment to actual climate and its effects; human intervention may facilitate adjustment to expected climate and its effects.",11650,"In natural systems, it is the process of adjustment to actual climate and its effects; human intervention may facilitate adjustment to expected climate and its effects (IPCC, 2018, p.542)",7487,25,0.9283667621776505,"['In natural systems, ', 'he process of adjustment to actual climate and its effects; human intervention may facilitate adjustment to expected climate and its effects']"
548,"Adaptive capacity The ability of systems, institutions, humans and other organisms to adjust to potential damage, to take advantage of opportunities, or to respond to consequences (MA 2005).",11656,"Adaptive capacity is the ability of systems, institutions, humans and other organisms to adjust to potential damage, to take advantage of opportunities or to respond to consequences.",7486,15,0.956989247311828,"['Adaptive capacity ', 'he ability of systems, institutions, humans and other organisms to adjust to potential damage, to take advantage of opportunities', ' or to respond to consequences']"
549,"Climate in a wider sense is the state, including a statistical description, of the climate system.",11695,"a wider sense is the state, including a statistical descrip- tion, of the climate system (IPCC, 2018, p.544).",7485,33,0.8405797101449275,"['wider sense is the state, including a statistical descrip', 'tion, of the climate system']"
550,"Climate change A change in the state of the climate that can be identified (e.g., by using statistical tests) by changes in the mean and/ or the variability of its properties and that persists for an extended period, typically decades or longer.",11703,"Climate change refers to a change in the state of the climate that can be identified (for example, by using statistical tests) by changes in the mean and/ or the variability of its properties, and which persists for an extended period, typically decades or longer.",7484,26,0.9351669941060904,"['Climate change ', 'change in the state of the climate that can be identified (', ', by using statistical tests) by changes in the mean and/ or the variability of its properties', ' persists for an extended period, typically decades or longer.']"
551,"Climate change may be due to natural internal processes or external forcings such as modulations of the solar cycles, volcanic eruptions and persistent anthropogenic changes in the composition of the atmosphere or in land use.",11703,"Climate change may be due to natural internal processes or external forcings such as modulations of the solar cycles, volcanic eruptions and persistent anthropogenic changes in the composition of the atmosphere or in land use.",7484,0,1.0,"['Climate change may be due to natural internal processes or external forcings such as modulations of the solar cycles, volcanic eruptions and persistent anthropogenic changes in the composition of the atmosphere or in land use.']"
